지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명
경기도 성남수정구 창곡동,504,504,0,위례자연앤센트럴자이,84.94,202206,10,173000,3,2017,위례광장로 97
경기도 성남수정구 태평동,7306,7306,0,선경태평,35.51,202206,5,38000,4,1991,시민로 214
경기도 성남중원구 금광동,2500,2500,0,래미안금광,83.17,202206,24,82500,18,2006,황송로 77
경기도 성남중원구 도촌동,706,706,0,휴먼시아섬마을7단지,119.43,202206,16,110000,11,2013,도촌남로 101
경기도 성남중원구 상대원동,152-3,152,3,상대원삼익,34.05,202206,7,30500,8,1991,사기막골로31번길 34
경기도 성남중원구 상대원동,279-1,279,1,선경2차,49.98,202206,8,53000,2,1994,금상로 134
경기도 성남중원구 성남동,2396,2396,0,신동아파밀리에,71.921,202206,8,48000,7,2005,광명로100번길 4
경기도 성남중원구 여수동,602,602,0,산들마을2단지,51.93,202206,1,75000,4,2015,여수울로 51
경기도 성남중원구 여수동,602,602,0,산들마을2단지,51.93,202206,7,74500,4,2015,여수울로 51
경기도 성남중원구 여수동,602,602,0,산들마을2단지,51.93,202206,17,76500,9,2015,여수울로 51
경기도 성남중원구 여수동,602,602,0,산들마을2단지,51.53,202206,30,74000,13,2015,여수울로 51
경기도 성남중원구 중앙동,577,577,0,중앙동힐스테이트2차,84.98,202206,5,98000,1,2014,시민로 66
경기도 성남중원구 하대원동,155-2,155,2,대원,44.44,202206,18,24800,5,1986,둔촌대로280번길 12
경기도 성남중원구 하대원동,539,539,0,성남자이,84.99,202206,13,87000,12,2007,둔촌대로 363
경기도 수원권선구 고색동,886-83,886,83,태산1,59.96,202206,15,35700,2,1997,매송고색로673번길 11
경기도 수원권선구 구운동,933-1,933,1,가림29차101동,84.2,202206,8,23000,4,2007,구운로85번길 47-16
경기도 수원권선구 구운동,463,463,0,강남,63.4,202206,23,37000,14,1991,수성로 18
경기도 수원권선구 구운동,893,893,0,성원,84.55,202206,22,50000,6,1999,일월천로4번길 74
경기도 수원권선구 권선동,1330,1330,0,권선자이e편한세상,59.963,202206,4,54900,14,2011,권광로 55
경기도 수원권선구 권선동,1330,1330,0,권선자이e편한세상,59.963,202206,13,50000,7,2011,권광로 55
경기도 수원권선구 권선동,1330,1330,0,권선자이e편한세상,84.9441,202206,16,65500,14,2011,권광로 55
경기도 수원권선구 권선동,1330,1330,0,권선자이e편한세상,136.8849,202206,18,85000,8,2011,권광로 55
경기도 수원권선구 권선동,1044-1,1044,1,금성,51.57,202206,15,19000,2,1989,세권로207번길 16
경기도 수원권선구 권선동,1274,1274,0,대원신동아,59.79,202206,13,36600,7,1996,권중로 136
경기도 수원권선구 권선동,1199-1,1199,1,두산동아,101.91,202206,24,50000,2,1994,덕영대로1217번길 24
경기도 수원권선구 권선동,1267,1267,0,벽산,134.95,202206,6,59000,1,1995,권중로 99
경기도 수원권선구 권선동,1265,1265,0,보성유원,59.76,202206,4,38800,7,1996,권중로 110
경기도 수원권선구 권선동,1265,1265,0,보성유원,60,202206,4,39500,9,1996,권중로 110
경기도 수원권선구 권선동,1265,1265,0,보성유원,60,202206,21,37300,10,1996,권중로 110
경기도 수원권선구 권선동,1186,1186,0,삼천리1차,84.71,202206,2,50400,8,1994,권광로27번길 62
경기도 수원권선구 권선동,1270,1270,0,삼호벽산,84.72,202206,8,45000,4,1996,권중로 158
경기도 수원권선구 권선동,1188-1,1188,1,성지,49.875,202206,10,28500,2,1994,경수대로302번길 32
경기도 수원권선구 권선동,1188-1,1188,1,성지,49.875,202206,10,29500,3,1994,경수대로302번길 32
경기도 수원권선구 권선동,1011-9,1011,9,씨즈더원,12.95,202206,15,9000,9,2015,효원로220번길 17
경기도 수원권선구 권선동,1011-9,1011,9,씨즈더원,12.95,202206,20,7100,2,2015,효원로220번길 17
경기도 수원권선구 권선동,1013-12,1013,12,엘리시아,23.4,202206,1,12700,8,2016,효원로266번길 18
경기도 수원권선구 권선동,1063-1,1063,1,한효,71.67,202206,24,33500,7,1991,세권로196번길 22
경기도 수원권선구 권선동,1240,1240,0,현대,60,202206,11,40000,8,1996,매탄로 11
경기도 수원권선구 권선동,1306,1306,0,현대3,84.9364,202206,15,55000,1,2000,세권로316번길 49
경기도 수원권선구 금곡동,1100,1100,0,Y CITY(와이시티),84.95,202206,4,54500,5,2014,금곡로 20
경기도 수원권선구 금곡동,79,79,0,삼익3,59.34,202206,2,38500,6,1998,서수원로 589
경기도 수원권선구 금곡동,79,79,0,삼익3,84.97,202206,14,48500,8,1998,서수원로 589
경기도 수원권선구 금곡동,262-10,262,10,신미주,59.89,202206,16,29300,7,1994,금호로15번길 15
경기도 수원권선구 금곡동,530,530,0,엘지빌리지2,59.997,202206,1,38250,12,1998,금곡로 45
경기도 수원권선구 금곡동,530,530,0,엘지빌리지2,84.42,202206,4,53500,9,1998,금곡로 45
경기도 수원권선구 금곡동,530,530,0,엘지빌리지2,84.42,202206,17,49500,9,1998,금곡로 45
경기도 수원권선구 금곡동,520,520,0,엘지빌리지4,73.56,202206,4,39800,9,1998,금곡로73번길 71
경기도 수원권선구 금곡동,252,252,0,일신건영(휴먼빌),84.93,202206,1,52000,15,1998,매곡로 68
경기도 수원권선구 금곡동,1076,1076,0,호매실더센트라고,84.91,202206,4,61000,9,2014,서수원로577번길 263
경기도 수원권선구 금곡동,1076,1076,0,호매실더센트라고,84.91,202206,8,62000,8,2014,서수원로577번길 263
경기도 수원권선구 금곡동,1081,1081,0,호매실역서희스타힐스,84.85,202206,9,58000,4,2011,금곡로 46
경기도 수원권선구 금곡동,1146,1146,0,호반 써밋 수원,84.9843,202206,3,76300,7,2017,매곡로 67
경기도 수원권선구 금곡동,1147,1147,0,호반베르디움더센트럴,84.9843,202206,4,70000,7,2017,매곡로 43
경기도 수원권선구 금곡동,1147,1147,0,호반베르디움더센트럴,84.9843,202206,17,80500,11,2017,매곡로 43
경기도 수원권선구 당수동,745,745,0,쌍용스윗닷홈1단지,84.9416,202206,2,43800,12,2005,당진로31번길 51-20
경기도 수원권선구 당수동,287,287,0,인정프린스,60,202206,21,30000,9,1998,당진로15번길 53
경기도 수원권선구 당수동,742,742,0,한라비발디2단지,84.99,202206,16,46000,15,2004,당진로31번길 16
경기도 수원권선구 세류동,526,526,0,경일,49.7,202206,28,11000,3,1983,세권로 76
경기도 수원권선구 세류동,456-8,456,8,공우맨션,49.32,202206,10,8800,4,1979,수원천로 2
경기도 수원권선구 세류동,1255,1255,0,권선어울림,84.98,202206,5,47500,14,2010,세권로43번길 26-6
경기도 수원권선구 세류동,1248,1248,0,녹턴,66.1,202206,1,34900,10,2006,세지로 35
경기도 수원권선구 세류동,141,141,0,성원,59.4,202206,18,38400,4,1996,정조로 618
경기도 수원권선구 세류동,1280,1280,0,수원역센트럴어반시티아파트(수원센트럴타운3단지),84.98,202206,8,64500,9,2015,세권로 1
경기도 수원권선구 탑동,849-3,849,3,가림23차나동,65.78,202206,10,24700,5,2004,상탑로 46
경기도 수원권선구 탑동,763,763,0,삼성,134.505,202206,8,58000,11,1998,탑동로58번길 8
경기도 수원권선구 탑동,763,763,0,삼성,59.98,202206,11,30900,4,1998,탑동로58번길 8
경기도 수원권선구 탑동,849-11,849,11,우리,59.99,202206,10,15500,1,2004,하탑로41번길 40
경기도 수원권선구 평동,151,151,0,동남,84.9886,202206,10,67000,3,1999,권선로436번길 21
경기도 수원권선구 평동,151,151,0,동남,124.9886,202206,15,68000,6,1999,권선로436번길 21
경기도 수원권선구 호매실동,1408,1408,0,능실마을21단지,59.98,202206,1,48500,16,2018,호매실로 103
경기도 수원권선구 호매실동,1408,1408,0,능실마을21단지,59.97,202206,15,41000,17,2018,호매실로 103
경기도 수원권선구 호매실동,453-6,453,6,쌍용,59.974,202206,4,35000,4,1998,매실로19번길 19
경기도 수원권선구 호매실동,1361,1361,0,한양수자인파크원,84.9521,202206,15,66000,19,2018,칠보로 102
경기도 수원권선구 호매실동,1361,1361,0,한양수자인파크원,84.9521,202206,16,64500,13,2018,칠보로 102
경기도 수원권선구 호매실동,377,377,0,호매실GS아파트,59.775,202206,10,38000,19,1998,매실로 70
경기도 수원권선구 호매실동,1420,1420,0,호매실금호어울림에듀포레,72.9161,202206,3,55500,5,2019,호매실로165번길 71
경기도 수원권선구 호매실동,1371,1371,0,호매실마을13단지,59.93,202206,24,56000,22,2015,호매실로218번길 111
경기도 수원권선구 호매실동,1394,1394,0,호매실스위첸,59.9,202206,8,47500,7,2014,호매실로166번길 63
경기도 수원영통구 망포동,720,720,0,그대가프리미어,101.7179,202206,4,108000,7,2010,덕영대로1484번길 21
경기도 수원영통구 망포동,686,686,0,동수원엘지빌리지1차,84.9688,202206,18,56900,6,2001,태장로82번길 32
경기도 수원영통구 망포동,683,683,0,망포현대2아이파크,101.9522,202206,14,63000,3,2002,태장로 45
경기도 수원영통구 망포동,725,725,0,영통SKVIEW,84.4619,202206,2,79000,5,2016,영통로200번길 112
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,75.93,202206,8,81000,18,2019,덕영대로 1410
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202206,18,82200,2,2019,덕영대로 1410
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,59.98,202206,10,66800,20,2019,덕영대로 1400
경기도 수원영통구 망포동,727,727,0,이편한세상2차2단지,59.9158,202206,14,59700,20,2016,봉영로 1432-36
경기도 수원영통구 매탄동,1209,1209,0,e-편한세상,84.9675,202206,6,84500,15,2010,매봉로 20
경기도 수원영통구 매탄동,810-2,810,2,동남,49.68,202206,6,39000,6,1989,동수원로 432
경기도 수원영통구 매탄동,810-2,810,2,동남,49.68,202206,15,40500,11,1989,동수원로 432
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,128.821,202206,1,93000,15,2008,효원로 363
경기도 수원영통구 매탄동,810,810,0,삼성2,84.87,202206,6,51500,10,1989,매영로 10
경기도 수원영통구 매탄동,810,810,0,삼성2,74.4,202206,8,43800,8,1989,매영로 10
경기도 수원영통구 매탄동,1274,1274,0,우남퍼스트빌,101.945,202206,1,74500,14,2002,매탄로 82
경기도 수원영통구 매탄동,1199,1199,0,원천성일,44.2,202206,15,35000,8,1992,동탄원천로1109번길 42
경기도 수원영통구 매탄동,1162,1162,0,임광,73.91,202206,13,41000,9,1990,동수원로 316
경기도 수원영통구 매탄동,1282,1282,0,주공그린빌5,45.88,202206,7,38000,11,2002,동탄원천로881번길 35
경기도 수원영통구 매탄동,1217,1217,0,한국2,72.84,202206,3,67800,5,1993,매영로 84
경기도 수원영통구 매탄동,810-1,810,1,현대,84.94,202206,15,49500,2,1989,동수원로 448
경기도 수원영통구 매탄동,176,176,0,현대힐스테이트,84.975,202206,6,70000,20,2006,권광로260번길 36
경기도 수원영통구 영통동,973-3,973,3,벽적골두산,59.84,202206,9,49000,14,1997,영통로 232
경기도 수원영통구 영통동,973-3,973,3,벽적골두산,59.84,202206,10,50000,7,1997,영통로 232
경기도 수원영통구 영통동,971-1,971,1,벽적골롯데,59.96,202206,3,55300,13,2002,덕영대로1555번길 20
경기도 수원영통구 영통동,971-1,971,1,벽적골롯데,38.16,202206,8,35000,16,2002,덕영대로1555번길 20
경기도 수원영통구 영통동,973-3,973,3,벽적골우성,59.84,202206,18,49500,8,1998,영통로 232
경기도 수원영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202206,28,36800,2,1997,영통로290번길 26
경기도 수원영통구 영통동,969-1,969,1,삼성아파트,84.84,202206,9,59500,17,1997,봉영로1517번길 73
경기도 수원영통구 영통동,963-2,963,2,신나무실신안,59.965,202206,10,47500,20,1997,매영로310번길 12
경기도 수원영통구 영통동,963-2,963,2,신나무실신안,59.965,202206,25,38900,1,1997,매영로310번길 12
경기도 수원영통구 영통동,963-2,963,2,신나무실쌍용,59.965,202206,18,51300,15,1997,매영로310번길 12
경기도 수원영통구 영통동,963-2,963,2,신나무실진흥,59.965,202206,15,43000,4,1997,매영로310번길 12
경기도 수원영통구 영통동,967-2,967,2,신나무실풍림,84.9,202206,4,68000,13,2000,봉영로1517번길 30
경기도 수원영통구 영통동,967-2,967,2,신나무실풍림,75.69,202206,17,58500,17,2000,봉영로1517번길 30
경기도 수원영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202206,3,45000,11,1997,영통로290번길 25
경기도 수원영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202206,4,45000,4,1997,영통로290번길 25
경기도 수원영통구 영통동,987-1,987,1,영통e-편한세상,84.98,202206,4,59500,10,2007,영통로200번길 239
경기도 수원영통구 영통동,1154,1154,0,영통라온프라이빗,59.8334,202206,4,67000,9,2017,영통로200번길 111
경기도 수원영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202206,7,45800,3,1999,영통로514번길 53
경기도 수원영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202206,14,45300,16,1999,영통로514번길 53
경기도 수원영통구 영통동,1048-2,1048,2,청명마을(주공),59.94,202206,1,50000,12,1997,청명북로 81
경기도 수원영통구 영통동,956-2,956,2,청명마을동신,99.87,202206,2,89000,9,1998,영통로 460
경기도 수원영통구 영통동,1053-2,1053,2,풍림,84.84,202206,13,57500,4,1997,봉영로1744번길 11
경기도 수원영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.79,202206,8,41000,1,1998,봉영로1744번길 16
경기도 수원영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.8,202206,14,42000,2,1998,봉영로1744번길 16
경기도 수원영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.79,202206,16,43500,15,1998,봉영로1744번길 16
경기도 수원영통구 영통동,1054-3,1054,3,황골마을신명,59.99,202206,4,41000,16,1997,봉영로1770번길 21
경기도 수원영통구 영통동,1054-3,1054,3,황골마을신명,59.99,202206,17,42000,14,1997,봉영로1770번길 21
경기도 수원영통구 영통동,955-1,955,1,황골마을주공1,59.99,202206,1,47500,16,1997,영통로 498
경기도 수원영통구 영통동,955-1,955,1,황골마을주공1,59.99,202206,2,47000,17,1997,영통로 498
경기도 수원영통구 영통동,955-1,955,1,황골마을주공1,59.99,202206,3,45000,11,1997,영통로 498
경기도 수원영통구 영통동,955-1,955,1,황골마을주공1,59.99,202206,8,49000,17,1997,영통로 498
경기도 수원영통구 영통동,955-1,955,1,황골마을주공1,59.99,202206,18,46000,8,1997,영통로 498
경기도 수원영통구 영통동,1054-3,1054,3,황골마을한국,59.99,202206,20,43500,18,1998,봉영로1770번길 21
경기도 수원영통구 원천동,593,593,0,광교아이파크,84.1116,202206,2,135000,23,2018,광교호수공원로 80
경기도 수원영통구 원천동,Jan-96,96,1,삼부리치안,22.7225,202206,27,15300,13,2019,중부대로 335
경기도 수원영통구 원천동,548,548,0,원천레이크파크,84.79,202206,8,73900,12,1999,중부대로448번길 28
경기도 수원영통구 원천동,548,548,0,원천레이크파크,59.99,202206,16,55500,18,1999,중부대로448번길 28
경기도 수원영통구 이의동,1326,1326,0,광교e편한세상,100.9289,202206,1,155000,12,2012,센트럴타운로 76
경기도 수원영통구 이의동,1326,1326,0,광교e편한세상,120.0331,202206,6,165000,9,2012,센트럴타운로 76
경기도 수원영통구 이의동,1326,1326,0,광교e편한세상,120.594,202206,14,177000,15,2012,센트럴타운로 76
경기도 수원영통구 이의동,1184,1184,0,광교호반베르디움,117.125,202206,3,110000,13,2011,웰빙타운로 70
경기도 수원영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202206,2,125000,11,2017,대학로 98
경기도 수원영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202206,22,103000,15,2017,대학로 98
경기도 수원영통구 이의동,1303,1303,0,오드카운티,121.9758,202206,11,140000,19,2012,센트럴파크로 100
